"available.power","Attribute1","Attribute2","Attribute3","Attribute4","Attribute5","Attribute6","Attribute7","Attribute8","Attribute9","Attribute10","Attribute11","Attribute12","Attribute13","Attribute14","Attribute15"
150,"nominal1",2959,6,"nominal4",0.781,10,270,11.47,"nominal6","nominal12",2,"nominal26","nominal27","nominal33",4
150,"nominal1",2959,6,"nominal4",0.781,10,270,11.47,"nominal6","nominal12",2,"nominal26","nominal27","nominal33",4
162,"nominal1",2959,6,"nominal4",0.781,10,270,11.47,"nominal6","nominal12",4,"missing_value","nominal27","nominal33",4
162,"nominal1",2959,6,"nominal4",0.781,10,270,11.47,"nominal6","nominal12",4,"missing_value","nominal27","nominal33",4
166,"nominal1",2959,6,"nominal4",0.781,10,275,11.68,"nominal6","nominal12",4,"missing_value","nominal27","nominal33",4
166,"nominal1",2959,6,"nominal4",0.781,10,275,11.68,"nominal6","nominal12",4,"missing_value","nominal27","nominal33",4
147,"nominal1",2962,6,"nominal4",0.988,10,310,13.15,"nominal6","nominal12",4,"nominal21","nominal27","nominal33",4
147,"nominal1",2962,6,"nominal4",0.988,10,310,13.15,"nominal6","nominal12",4,"nominal21","nominal27","nominal33",4
155,"nominal1",2962,6,"nominal4",0.988,11,270,11.45,"nominal6","nominal12",4,"nominal21","nominal27","nominal33",4
155,"nominal1",2962,6,"nominal4",0.988,11,270,11.45,"nominal6","nominal12",4,"nominal21","nominal27","nominal33",4
155,"nominal1",2962,6,"nominal4",0.988,11,270,11.45,"nominal6","nominal12",4,"nominal21","nominal27","nominal33",4
155,"nominal1",2962,6,"nominal4",0.988,11,270,11.45,"nominal6","nominal12",4,"nominal21","nominal27","nominal33",4
175,"nominal1",2967,6,"nominal4",0.893,11,293,12.41,"nominal6","nominal9",4,"nominal21","nominal29","nominal33",4
175,"nominal1",2967,6,"nominal4",0.893,11,293,12.41,"nominal6","nominal9",4,"nominal21","nominal29","nominal33",4
104,"nominal1",2972,6,"nominal4",0.834,9,220,9.3,"nominal6","nominal12",2,"nominal25","nominal27","nominal33",2
104,"nominal1",2972,6,"nominal4",0.834,9,220,9.3,"nominal6","nominal12",2,"nominal25","nominal27","nominal33",2
104,"nominal1",2972,6,"nominal4",0.834,9,220,9.3,"nominal6","nominal12",2,"nominal25","nominal27","nominal33",2
104,"nominal1",2972,6,"nominal4",0.834,9,220,9.3,"nominal6","nominal12",2,"nominal25","nominal27","nominal33",2
130,"nominal1",2972,6,"nominal4",0.834,9,255,10.78,"nominal6","nominal12",2,"nominal19","nominal27","nominal33",4
130,"nominal1",2972,6,"nominal4",0.834,9,255,10.78,"nominal6","nominal12",2,"nominal19","nominal27","nominal33",4
130,"nominal1",2972,6,"nominal4",0.834,9,255,10.78,"nominal6","nominal12",2,"nominal19","nominal27","nominal33",4
138,"nominal1",2972,6,"nominal4",0.834,10,255,10.78,"nominal6","nominal12",4,"nominal22","nominal27","nominal33",4
210,"nominal1",2972,6,"nominal4",0.834,8,407,17.21,"nominal6","nominal12",4,"nominal22","nominal27","nominal33",4
188,"nominal1",2977,6,"nominal4",0.867,10,284,11.99,"nominal6","nominal12",4,"nominal22","nominal32","nominal37",4
188,"nominal1",2977,6,"nominal4",0.867,10,284,11.99,"nominal6","nominal12",4,"nominal22","nominal32","nominal37",4
170,"nominal1",2979,6,"nominal3",1.67,10,300,12.65,"nominal6","nominal9",2,"nominal21","nominal28","nominal34",4
170,"nominal1",2979,6,"nominal3",1.67,10,300,12.65,"nominal6","nominal9",2,"nominal21","nominal28","nominal34",4
92,"nominal2",2982,4,"nominal3",1.73,21,295,12.43,"nominal6","nominal12",1,"nominal21","nominal27","nominal33",2
92,"nominal2",2982,4,"nominal3",1.73,21,295,12.43,"nominal6","nominal12",1,"nominal21","nominal27","nominal33",2
92,"nominal2",2982,4,"nominal3",1.73,21,295,12.43,"nominal6","nominal12",1,"nominal21","nominal27","nominal33",2
92,"nominal2",2982,4,"nominal3",1.73,21,295,12.43,"nominal6","nominal12",1,"nominal21","nominal27","nominal33",2
92,"nominal2",2982,4,"nominal3",1.73,21,295,12.43,"nominal6","nominal12",1,"nominal21","nominal27","nominal33",2
92,"nominal2",2982,4,"nominal3",1.73,21,295,12.43,"nominal6","nominal12",1,"nominal21","nominal27","nominal33",2
108,"nominal1",2986,6,"nominal4",0.899,9,253,10.65,"nominal7","nominal15",1,"nominal23","nominal27","nominal33",2
147,"nominal1",2988,6,"nominal4",0.788,10,271,11.4,"nominal6","nominal11",4,"nominal21","nominal27","nominal33",4
147,"nominal1",2988,6,"nominal4",0.788,10,271,11.4,"nominal6","nominal11",4,"nominal21","nominal27","nominal33",4
130,"nominal2",2996,6,"nominal3",0.966,22,330,13.84,"nominal6","nominal10",2,"nominal21","nominal27","nominal33",4
130,"nominal2",2996,6,"nominal3",0.966,22,330,13.84,"nominal6","nominal10",2,"nominal21","nominal27","nominal33",4
130,"nominal2",2996,6,"nominal3",0.966,22,330,13.84,"nominal6","nominal10",2,"nominal21","nominal27","nominal33",4
147,"nominal1",2997,6,"nominal4",1,9,265,11.11,"nominal6","nominal12",2,"nominal25","nominal32","nominal33",4
163,"nominal1",2997,6,"nominal3",1,11,298,12.5,"nominal6","nominal14",2,"nominal21","nominal29","nominal33",4
117,"nominal2",2999,4,"nominal3",1.1,19,333,13.95,"nominal6","nominal12",2,"nominal21","nominal27","nominal33",4
117,"nominal2",2999,4,"nominal3",1.1,19,333,13.95,"nominal6","nominal12",2,"nominal21","nominal27","nominal33",4
117,"nominal2",2999,4,"nominal3",1.1,19,333,13.95,"nominal6","nominal12",2,"nominal21","nominal27","nominal33",4
117,"nominal2",2999,4,"nominal3",1.1,19,333,13.95,"nominal6","nominal12",2,"nominal21","nominal27","nominal33",4
103,"nominal2",3124,5,"nominal3",1.22,21,384,15.45,"nominal7","nominal16",1,"nominal23","nominal27","nominal33",2
151,"nominal1",3165,6,"nominal4",0.824,9,290,11.51,"nominal6","nominal12",4,"nominal21","nominal27","nominal33",4
151,"nominal1",3165,6,"nominal4",0.824,9,290,11.51,"nominal6","nominal12",4,"nominal21","nominal27","nominal33",4
185,"nominal1",3179,6,"nominal5",0.839,11,305,12.06,"nominal6","nominal11",4,"nominal21","nominal28","nominal33",4
185,"nominal1",3179,6,"nominal5",0.839,11,305,12.06,"nominal6","nominal11",4,"nominal21","nominal28","nominal33",4
206,"nominal1",3179,6,"nominal4",0.839,10,298,11.78,"nominal6","nominal12",4,"nominal22","nominal32","nominal37",4
206,"nominal1",3179,6,"nominal4",0.839,10,298,11.78,"nominal6","nominal12",4,"nominal22","nominal32","nominal37",4
156,"nominal1",3199,6,"nominal3",0.934,10,297,11.67,"nominal6","nominal11",2,"nominal21","nominal28","nominal33",4
160,"nominal1",3199,6,"nominal4",0.934,10,308,12.1,"nominal6","nominal11",2,"nominal19","nominal27","nominal33",3
160,"nominal1",3199,6,"nominal4",0.934,10,308,12.1,"nominal6","nominal11",2,"nominal19","nominal27","nominal33",3
160,"nominal1",3199,6,"nominal4",0.934,10,310,12.18,"nominal6","nominal11",2,"nominal19","nominal27","nominal33",3
160,"nominal1",3199,6,"nominal4",0.934,10,310,12.18,"nominal6","nominal11",2,"nominal19","nominal27","nominal33",3
160,"nominal1",3199,6,"nominal4",0.934,10,310,12.18,"nominal6","nominal11",2,"nominal19","nominal27","nominal33",3
160,"nominal1",3199,6,"nominal4",0.934,10,310,12.18,"nominal6","nominal11",2,"nominal19","nominal27","nominal33",3
162,"nominal1",3199,6,"nominal3",0.934,10,310,12.18,"nominal6","nominal11",2,"nominal21","nominal28","nominal33",4
165,"nominal1",3199,6,"nominal4",0.934,10,315,12.37,"nominal6","nominal11",2,"nominal19","nominal27","nominal33",3
165,"nominal1",3199,6,"nominal4",0.934,10,315,12.37,"nominal6","nominal11",2,"nominal19","nominal27","nominal33",3
165,"nominal1",3199,6,"nominal4",0.934,10,315,12.37,"nominal6","nominal11",2,"nominal19","nominal27","nominal33",3
165,"nominal1",3199,6,"nominal4",0.934,10,315,12.37,"nominal6","nominal11",2,"nominal19","nominal27","nominal33",3
165,"nominal1",3199,6,"nominal4",0.934,10,315,12.37,"nominal6","nominal11",2,"nominal19","nominal27","nominal33",3
165,"nominal1",3199,6,"nominal4",0.934,10,315,12.37,"nominal6","nominal11",2,"nominal19","nominal27","nominal33",3
165,"nominal1",3199,6,"nominal4",0.934,10,315,12.37,"nominal6","nominal11",2,"nominal19","nominal27","nominal33",3
165,"nominal1",3199,6,"nominal4",0.934,10,315,12.37,"nominal6","nominal11",2,"nominal19","nominal27","nominal33",3
165,"nominal1",3199,6,"nominal4",0.934,10,315,12.37,"nominal6","nominal11",2,"nominal19","nominal27","nominal33",3
165,"nominal1",3199,6,"nominal4",0.934,10,315,12.37,"nominal6","nominal11",2,"nominal19","nominal27","nominal33",3
121,"nominal2",3200,4,"nominal3",1.66,17,373,14.65,"nominal6","nominal12",2,"nominal21","nominal27","nominal33",4
121,"nominal2",3200,4,"nominal3",1.66,17,373,14.65,"nominal6","nominal12",2,"nominal21","nominal27","nominal33",4
121,"nominal2",3200,4,"nominal3",1.66,17,373,14.65,"nominal6","nominal12",2,"nominal21","nominal27","nominal33",4
121,"nominal2",3200,4,"nominal3",1.66,17,373,14.65,"nominal6","nominal12",2,"nominal21","nominal27","nominal33",4
236,"nominal1",3201,6,"nominal3",1.53,11,350,13.74,"nominal6","nominal11",2,"nominal21","nominal29","nominal35",4
236,"nominal1",3201,6,"nominal3",1.53,11,350,13.74,"nominal6","nominal11",2,"nominal21","nominal29","nominal35",4
247,"nominal1",3217,8,"nominal4",1,7,450,17.58,"nominal6","nominal13",4,"nominal21","nominal27","nominal33",4
247,"nominal1",3217,8,"nominal4",1,7,450,17.58,"nominal6","nominal13",4,"nominal21","nominal27","nominal33",4
271,"nominal1",3217,8,"nominal4",1,8,491,19.18,"nominal6","nominal13",4,"missing_value","nominal27","nominal33",4
271,"nominal1",3217,8,"nominal4",1,8,491,19.18,"nominal6","nominal13",4,"missing_value","nominal27","nominal33",4
145,"nominal2",3226,6,"nominal3",1.5,18,470,18.31,"nominal6","nominal10",2,"nominal21","nominal27","nominal33",4
145,"nominal2",3226,6,"nominal3",1.5,18,470,18.31,"nominal6","nominal10",2,"nominal21","nominal27","nominal33",4
145,"nominal2",3226,6,"nominal3",1.5,18,470,18.31,"nominal6","nominal10",2,"nominal21","nominal27","nominal33",4
250,"nominal1",3239,6,"nominal3",0.912,8,490,19.01,"nominal6","nominal11",2,"nominal21","missing_value","missing_value",4
250,"nominal1",3239,6,"nominal3",0.912,8,490,19.01,"nominal6","nominal11",2,"nominal21","missing_value","missing_value",4
250,"nominal1",3239,6,"nominal3",0.912,8,490,19.01,"nominal6","nominal11",2,"nominal21","missing_value","missing_value",4
250,"nominal1",3239,6,"nominal3",0.912,8,490,19.01,"nominal6","nominal11",2,"nominal21","missing_value","missing_value",4
174,"nominal1",3253,8,"nominal4",0.814,11,310,11.98,"nominal6","nominal9",4,"nominal21","nominal27","nominal33",4
174,"nominal1",3253,8,"nominal4",0.814,11,310,11.98,"nominal6","nominal9",4,"nominal21","nominal27","nominal33",4
110,"nominal1",3275,6,"nominal4",0.97,9,266,10.21,"nominal6","nominal12",2,"nominal25","nominal27","nominal33",2
110,"nominal1",3275,6,"nominal4",0.97,9,266,10.21,"nominal6","nominal12",2,"nominal25","nominal27","nominal33",2
116,"nominal1",3301,6,"nominal4",0.871,9,275,10.47,"nominal7","nominal9",1,"nominal19","nominal27","nominal33",2
116,"nominal1",3301,6,"nominal4",0.871,9,275,10.47,"nominal7","nominal9",1,"nominal19","nominal27","nominal33",2
165,"nominal2",3328,8,"nominal4",1.13,19,480,18.12,"nominal6","nominal14",4,"nominal22","nominal27","nominal33",4
137,"nominal1",3350,6,"nominal4",0.913,10,285,10.69,"nominal7","nominal15",1,"nominal23","nominal27","nominal33",2
131,"nominal1",3378,6,"nominal4",0.877,10,303,11.27,"nominal6","nominal14",4,"nominal21","nominal27","nominal33",4
131,"nominal1",3378,6,"nominal4",0.877,10,303,11.27,"nominal6","nominal14",4,"nominal21","nominal27","nominal33",4
131,"nominal1",3378,6,"nominal4",0.877,10,303,11.27,"nominal6","nominal14",4,"nominal21","nominal27","nominal33",4
131,"nominal1",3378,6,"nominal4",0.877,10,303,11.27,"nominal6","nominal14",4,"nominal21","nominal27","nominal33",4
221,"nominal1",3387,6,"nominal5",0.813,11,350,12.99,"nominal6","nominal11",4,"nominal21","nominal28","nominal33",4
221,"nominal1",3387,6,"nominal5",0.813,11,350,12.99,"nominal6","nominal11",4,"nominal21","nominal28","nominal33",4
221,"nominal1",3387,6,"nominal5",0.813,11,350,12.99,"nominal6","nominal11",4,"nominal21","nominal28","nominal33",4
221,"nominal1",3387,6,"nominal5",0.813,11,350,12.99,"nominal6","nominal11",4,"nominal21","nominal28","nominal33",4
221,"nominal1",3387,6,"nominal5",0.813,11,350,12.99,"nominal6","nominal11",4,"nominal21","nominal28","nominal33",4
221,"nominal1",3387,6,"nominal5",0.813,11,350,12.99,"nominal6","nominal11",4,"nominal21","nominal28","nominal33",4
221,"nominal1",3387,6,"nominal5",0.813,11,350,12.99,"nominal6","nominal11",4,"nominal21","nominal28","nominal33",4
221,"nominal1",3387,6,"nominal5",0.813,11,350,12.99,"nominal6","nominal11",4,"nominal21","nominal28","nominal33",4
153,"nominal1",3474,6,"nominal4",1.11,10,303,10.96,"nominal6","nominal12",2,"nominal25","nominal27","nominal33",4
158,"nominal1",3494,6,"nominal4",0.91,9,310,11.15,"nominal6","nominal12",4,"nominal21","nominal27","nominal33",4
158,"nominal1",3494,6,"nominal4",0.91,9,310,11.15,"nominal6","nominal12",4,"nominal21","nominal27","nominal33",4
158,"nominal1",3494,6,"nominal4",0.91,9,310,11.15,"nominal6","nominal12",4,"nominal21","nominal27","nominal33",4
158,"nominal1",3494,6,"nominal4",0.91,9,310,11.15,"nominal6","nominal12",4,"nominal21","nominal27","nominal33",4
280,"nominal1",3495,8,"nominal4",0.96,11,363,13.05,"nominal6","nominal12",4,"nominal21","nominal27","nominal33",5
280,"nominal1",3495,8,"nominal4",0.96,11,363,13.05,"nominal6","nominal12",4,"nominal21","nominal27","nominal33",5
280,"nominal1",3495,8,"nominal4",0.96,11,363,13.05,"nominal6","nominal12",4,"nominal21","nominal27","nominal33",5
149,"nominal1",3497,6,"nominal4",0.923,10,318,11.43,"nominal6","nominal12",4,"nominal21","nominal27","nominal33",4
149,"nominal1",3497,6,"nominal4",0.923,10,318,11.43,"nominal6","nominal12",4,"nominal21","nominal27","nominal33",4
149,"nominal1",3497,6,"nominal4",0.923,10,318,11.43,"nominal6","nominal12",4,"nominal21","nominal27","nominal33",4
149,"nominal1",3497,6,"nominal4",0.923,10,318,11.43,"nominal6","nominal12",4,"nominal21","nominal27","nominal33",4
175,"nominal1",3498,8,"nominal4",0.939,10,345,12.39,"nominal6","nominal9",4,"nominal21","nominal29","nominal33",4
175,"nominal1",3498,8,"nominal4",0.939,10,345,12.39,"nominal6","nominal9",4,"nominal21","nominal29","nominal33",4
180,"nominal1",3498,8,"nominal4",0.939,10,345,12.39,"nominal6","nominal9",4,"nominal21","nominal28","nominal33",4
180,"nominal1",3498,8,"nominal4",0.939,10,345,12.39,"nominal6","nominal9",4,"nominal21","nominal28","nominal33",4
260,"nominal1",3506,8,"nominal4",0.976,8,400,14.34,"nominal6","nominal13",4,"nominal21","nominal27","nominal33",4
294,"nominal1",3586,8,"nominal4",0.929,11,373,13.07,"nominal6","nominal12",4,"nominal21","missing_value","nominal36",5
294,"nominal1",3586,8,"nominal4",0.929,11,373,13.07,"nominal6","nominal12",4,"nominal21","missing_value","nominal36",5
294,"nominal1",3586,8,"nominal4",0.929,11,373,13.07,"nominal6","nominal12",4,"nominal21","missing_value","nominal36",5
294,"nominal1",3586,8,"nominal4",0.929,11,373,13.07,"nominal6","nominal12",4,"nominal21","missing_value","nominal36",5
265,"nominal1",3600,6,"nominal5",0.764,12,370,12.92,"nominal6","nominal11",4,"nominal21","nominal28","nominal33",4
309,"nominal1",3600,6,"nominal5",0.764,9,560,19.55,"nominal6","nominal11",4,"nominal21","nominal30","nominal33",4
309,"nominal1",3600,6,"nominal5",0.764,9,560,19.55,"nominal6","nominal9",4,"nominal21","nominal30","nominal33",4
191,"nominal1",3697,8,"nominal4",0.975,11,350,11.9,"nominal6","nominal13",4,"nominal20","nominal29","nominal33",5
191,"nominal1",3697,8,"nominal4",0.975,11,350,11.9,"nominal6","nominal13",4,"nominal20","nominal29","nominal33",5
131,"nominal1",3778,6,"nominal4",0.96,10,325,10.81,"nominal7","nominal9",1,"nominal19","nominal27","nominal33",2
180,"nominal2",3901,8,"nominal4",1.48,18,560,18.04,"nominal6","nominal10",4,"nominal20","nominal27","nominal33",4
136,"nominal1",3947,8,"nominal4",0.756,9,340,10.82,"nominal7","nominal15",1,"nominal23","missing_value","missing_value",2
136,"nominal1",3947,8,"nominal4",0.756,9,340,10.82,"nominal7","nominal15",1,"nominal23","missing_value","missing_value",2
140,"nominal1",3947,8,"nominal4",0.756,9,320,10.19,"nominal7","nominal15",1,"nominal23","missing_value","missing_value",2
168,"nominal1",3947,8,"nominal4",0.756,11,366,11.65,"nominal7","nominal15",1,"nominal23","missing_value","missing_value",2
168,"nominal1",3947,8,"nominal4",0.756,11,366,11.65,"nominal7","nominal15",1,"nominal23","missing_value","missing_value",2
130,"nominal1",3954,6,"nominal3",0.881,9,296,9.41,"nominal7","nominal15",1,"nominal23","nominal27","nominal33",2
130,"nominal1",3954,6,"nominal3",0.881,9,296,9.41,"nominal7","nominal15",1,"nominal23","nominal27","nominal33",2
135,"nominal1",3954,6,"nominal3",0.881,9,299,9.5,"nominal7","nominal15",1,"nominal23","nominal27","nominal33",2
140,"nominal1",3954,6,"nominal3",0.881,9,295,9.38,"nominal7","nominal15",1,"nominal23","nominal27","nominal33",2
203,"nominal1",3969,8,"nominal4",0.943,11,387,12.25,"nominal6","nominal14",4,"nominal21","nominal29","nominal33",4
184,"nominal2",3996,8,"nominal4",1,19,560,17.61,"nominal6","nominal11",4,"nominal21","nominal27","nominal33",4
184,"nominal2",3996,8,"nominal4",1,19,560,17.61,"nominal6","nominal11",4,"nominal21","nominal27","nominal33",4
203,"nominal1",3996,8,"nominal4",1,11,378,11.89,"nominal6","nominal9",4,"nominal21","nominal28","nominal33",4
209,"nominal1",3996,8,"nominal4",1,11,375,11.79,"nominal6","nominal9",4,"nominal21","nominal29","nominal33",4
209,"nominal1",3996,8,"nominal4",1,11,375,11.79,"nominal6","nominal9",4,"nominal21","nominal29","nominal33",4
209,"nominal1",3996,8,"nominal4",1,11,375,11.79,"nominal6","nominal9",4,"nominal21","nominal29","nominal33",4
209,"nominal1",3996,8,"nominal4",1,11,375,11.79,"nominal6","nominal9",4,"nominal21","nominal29","nominal33",4
209,"nominal1",3996,8,"nominal4",1,11,375,11.79,"nominal6","nominal9",4,"nominal21","nominal29","nominal33",4
267,"nominal1",3996,8,"nominal4",1,9,505,15.88,"nominal6","nominal9",4,"nominal21","nominal27","nominal33",4
267,"nominal1",3996,8,"nominal4",1,9,505,15.88,"nominal6","nominal9",4,"nominal21","nominal27","nominal33",4
267,"nominal1",3996,8,"nominal4",1,9,505,15.88,"nominal6","nominal9",4,"nominal21","nominal27","nominal33",4
267,"nominal1",3996,8,"nominal4",1,9,505,15.88,"nominal6","nominal9",4,"nominal21","nominal27","nominal33",4
152,"nominal1",4009,6,"nominal4",0.841,10,339,10.63,"nominal6","nominal15",2,"nominal20","nominal27","nominal33",2
150,"nominal2",4164,6,"nominal3",1.64,19,430,12.98,"nominal6","nominal12",2,"nominal19","nominal27","nominal33",4
150,"nominal2",4164,6,"nominal3",1.64,19,430,12.98,"nominal6","nominal12",2,"nominal19","nominal27","nominal33",4
150,"nominal2",4164,6,"nominal3",1.64,19,430,12.98,"nominal6","nominal12",2,"nominal19","nominal27","nominal33",4
150,"nominal2",4164,6,"nominal3",1.64,19,430,12.98,"nominal6","nominal12",2,"nominal19","nominal27","nominal33",4
220,"nominal1",4172,8,"nominal4",1.11,11,400,12.05,"nominal6","nominal13",4,"nominal20","nominal29","nominal33",5
220,"nominal1",4172,8,"nominal4",1.11,11,400,12.05,"nominal6","nominal13",4,"nominal20","nominal29","nominal33",5
228,"nominal1",4172,8,"nominal4",1.11,11,410,12.35,"nominal6","nominal13",4,"nominal20","nominal29","nominal33",5
228,"nominal1",4172,8,"nominal4",1.11,11,410,12.35,"nominal6","nominal13",4,"nominal20","nominal29","nominal33",5
250,"nominal1",4172,8,"nominal4",1.11,11,420,12.65,"nominal6","nominal13",4,"nominal20","nominal29","nominal33",5
250,"nominal1",4172,8,"nominal4",1.11,11,420,12.65,"nominal6","nominal13",4,"nominal20","nominal29","nominal33",5
250,"nominal1",4172,8,"nominal4",1.11,11,420,12.65,"nominal6","nominal13",4,"nominal20","nominal29","nominal33",5
250,"nominal1",4172,8,"nominal4",1.11,11,420,12.65,"nominal6","nominal13",4,"nominal20","nominal29","nominal33",5
265,"nominal1",4172,8,"nominal4",1.11,11,430,12.95,"nominal6","nominal13",4,"nominal20","nominal29","nominal33",5
