"maximal.torque","Attribute1","Attribute2","Attribute3","Attribute4","Attribute5","Attribute6","Attribute7","Attribute8","Attribute9","Attribute10","Attribute11","Attribute12","Attribute13","Attribute14","Attribute15","Attribute16","Attribute17","Attribute18","Attribute19","Attribute20","Attribute21","Attribute22","Attribute23","Attribute24","Attribute25","Attribute26","Attribute27","Attribute28","Attribute29","Attribute30","Attribute31","Attribute32"
340,"nominal2","nominal6","nominal10",8,"nominal13",3947,136,9,4750,9999,9999,9999,10.82,0.756,"nominal19","missing_value","missing_value",2,9999,9999,9999,9999,9999,9999,9999,"nominal35","nominal43",1,"nominal47","nominal52","nominal57","nominal61"
345,"nominal1","nominal5","nominal10",8,"nominal13",3498,180,10,5800,600,9999,6500,12.39,0.939,"nominal17","nominal24","nominal29",4,6,32,9,6,32.5,9,8.9,"nominal34","nominal37",4,"nominal47","nominal52","nominal57","nominal61"
345,"nominal1","nominal5","nominal10",8,"nominal13",3498,180,10,5800,600,9999,6500,12.39,0.939,"nominal17","nominal24","nominal29",4,6,32,9,6,32.5,9,9.2,"nominal34","nominal37",4,"nominal47","nominal52","nominal57","nominal61"
345,"nominal1","nominal5","nominal10",8,"nominal13",3498,175,10,5800,600,6500,9999,12.39,0.939,"nominal17","nominal25","nominal29",4,6,32,9,6,28.5,9,10.3,"nominal34","nominal37",4,"nominal47","nominal52","nominal57","nominal61"
345,"nominal1","nominal5","nominal10",8,"nominal13",3498,175,10,5800,600,6500,9999,12.39,0.939,"nominal17","nominal25","nominal29",4,6,32,9,6,28.5,9,10.5,"nominal34","nominal37",4,"nominal47","nominal52","nominal57","nominal61"
350,"nominal1","nominal4","nominal10",8,"nominal13",3697,191,11,6000,630,6600,7200,11.9,0.975,"nominal16","nominal25","nominal29",5,9999,27,10.7,9999,30,9.7,8.6,"nominal34","nominal41",4,"nominal47","nominal52","nominal57","nominal61"
350,"nominal1","nominal6","nominal10",8,"nominal13",3697,191,11,6000,630,6600,7200,11.9,0.975,"nominal16","nominal25","nominal29",5,9999,27,10.7,9999,30,9.7,9,"nominal34","nominal41",4,"nominal47","nominal52","nominal57","nominal61"
363,"nominal1","nominal5","nominal10",8,"nominal13",3495,280,11,8250,9999,9999,9999,13.05,0.96,"nominal17","nominal23","nominal29",5,9999,9999,9999,9999,9999,9999,4.8,"nominal34","nominal40",4,"nominal47","nominal52","nominal58","nominal61"
363,"nominal1","nominal5","nominal10",8,"nominal13",3495,280,11,8250,9999,9999,9999,13.05,0.96,"nominal17","nominal23","nominal29",5,9999,9999,9999,9999,9999,9999,4.8,"nominal34","nominal40",4,"nominal47","nominal52","nominal58","nominal61"
363,"nominal1","nominal5","nominal10",8,"nominal13",3495,280,11,8250,9999,9999,9999,13.05,0.96,"nominal17","nominal23","nominal29",5,9999,9999,9999,9999,9999,9999,4.8,"nominal34","nominal40",4,"nominal47","nominal52","nominal58","nominal61"
366,"nominal1","nominal5","nominal10",8,"nominal13",3947,168,11,5500,9999,9999,6250,11.65,0.756,"nominal19","missing_value","missing_value",2,9999,9999,9999,9999,9999,9999,6.3,"nominal35","nominal43",1,"nominal47","nominal52","nominal57","nominal61"
366,"nominal1","nominal5","nominal10",8,"nominal13",3947,168,11,5500,9999,9999,6250,11.65,0.756,"nominal19","missing_value","missing_value",2,9999,9999,9999,9999,9999,9999,6.5,"nominal35","nominal43",1,"nominal47","nominal52","nominal57","nominal61"
373,"nominal1","nominal5","nominal10",8,"nominal13",3586,294,11,8500,9999,9999,9999,13.07,0.929,"nominal17","missing_value","nominal32",5,9999,9999,9999,9999,9999,9999,4.7,"nominal34","nominal40",4,"nominal47","nominal52","nominal57","nominal61"
373,"nominal1","nominal5","nominal10",8,"nominal13",3586,294,11,8500,9999,9999,9999,13.07,0.929,"nominal17","missing_value","nominal32",5,9999,9999,9999,9999,9999,9999,4.7,"nominal34","nominal40",4,"nominal47","nominal52","nominal57","nominal61"
373,"nominal1","nominal5","nominal10",8,"nominal13",3586,294,11,8500,9999,9999,9999,13.07,0.929,"nominal17","missing_value","nominal32",5,9999,9999,9999,9999,9999,9999,4.8,"nominal34","nominal40",4,"nominal47","nominal52","nominal57","nominal61"
373,"nominal1","nominal5","nominal10",8,"nominal13",3586,294,11,8500,9999,9999,9999,13.07,0.929,"nominal17","missing_value","nominal32",5,9999,9999,9999,9999,9999,9999,4.8,"nominal34","nominal40",4,"nominal47","nominal52","nominal57","nominal61"
375,"nominal1","nominal5","nominal10",8,"nominal13",3996,209,11,6100,9999,6950,9999,11.79,1,"nominal17","nominal25","nominal29",4,5,9999,9999,5,9999,9999,8.2,"nominal34","nominal37",4,"nominal47","nominal52","nominal57","nominal61"
375,"nominal1","nominal5","nominal10",8,"nominal13",3996,209,11,6100,9999,6950,9999,11.79,1,"nominal17","nominal25","nominal29",4,5,9999,9999,5,9999,9999,8.6,"nominal34","nominal37",4,"nominal47","nominal52","nominal57","nominal61"
375,"nominal1","nominal5","nominal10",8,"nominal13",3996,209,11,6100,9999,6950,9999,11.79,1,"nominal17","nominal25","nominal29",4,5,9999,9999,5,9999,9999,8.3,"nominal34","nominal37",4,"nominal47","nominal52","nominal57","nominal61"
375,"nominal1","nominal5","nominal10",8,"nominal13",3996,209,11,6100,9999,6950,9999,11.79,1,"nominal17","nominal25","nominal29",4,5,9999,9999,5,9999,9999,7.7,"nominal34","nominal37",4,"nominal47","nominal52","nominal57","nominal61"
375,"nominal1","nominal5","nominal10",8,"nominal13",3996,209,11,6100,9999,6950,9999,11.79,1,"nominal17","nominal25","nominal29",4,5,9999,9999,5,9999,9999,8.2,"nominal34","nominal37",4,"nominal47","nominal52","nominal57","nominal61"
378,"nominal1","nominal5","nominal10",8,"nominal13",3996,203,11,6100,9999,9999,9999,11.89,1,"nominal17","nominal24","nominal29",4,5,34.9,9,5,30.9,9,8.1,"nominal34","nominal37",4,"nominal47","nominal52","nominal57","nominal61"
380,"nominal2","nominal6","nominal10",8,"nominal13",4552,165,9,4750,9999,9999,9999,10.49,0.872,"nominal19","missing_value","missing_value",2,9999,9999,9999,9999,9999,9999,12.7,"nominal35","nominal43",1,"nominal47","nominal52","nominal57","nominal61"
387,"nominal1","nominal5","nominal10",8,"nominal13",3969,203,11,5900,9999,9999,9999,12.25,0.943,"nominal17","nominal25","nominal29",4,6,33.5,9999,6,28,9999,8.8,"nominal34","nominal42",4,"nominal47","nominal52","nominal57","nominal61"
390,"nominal2","nominal6","nominal10",8,"nominal13",4266,200,10,5750,650,6000,6000,11.49,0.934,"nominal15","nominal23","nominal29",3,7,36,9.7,7,41,10,10.5,"nominal34","nominal39",2,"nominal47","nominal52","nominal57","nominal61"
390,"nominal2","nominal6","nominal10",8,"nominal13",4698,162,9,4700,600,6000,9999,10.43,0.93,"nominal15","nominal23","nominal29",2,6.9,48.6,11.3,6.9,36.9,10.9,11.4,"nominal34","nominal43",2,"nominal47","nominal52","nominal58","nominal61"
400,"nominal1","nominal5","nominal10",8,"nominal13",4266,205,10,5700,650,6000,6000,11.78,0.934,"nominal15","nominal23","nominal29",3,7,36,9.7,7,41,10,8.7,"nominal34","nominal39",2,"nominal47","nominal52","nominal57","nominal61"
400,"nominal1","nominal5","nominal10",8,"nominal13",4266,205,10,5700,650,6000,6000,11.78,0.934,"nominal15","nominal23","nominal29",3,7,36,9.7,7,41,10,8.8,"nominal34","nominal39",2,"nominal47","nominal52","nominal57","nominal61"
400,"nominal1","nominal5","nominal10",8,"nominal13",4266,205,10,5750,650,6000,6000,11.78,0.934,"nominal15","nominal23","nominal29",3,7,36,9.7,7,41,10,7.9,"nominal34","nominal39",2,"nominal47","nominal52","nominal57","nominal61"
400,"nominal1","nominal6","nominal10",8,"nominal13",4266,205,10,5750,650,6000,6000,11.78,0.934,"nominal15","nominal23","nominal29",3,7,36,9.7,7,41,10,8.3,"nominal34","nominal39",2,"nominal47","nominal52","nominal57","nominal61"
400,"nominal1","nominal5","nominal10",8,"nominal13",4266,205,10,5750,650,6000,6000,11.78,0.934,"nominal15","nominal23","nominal29",3,7,36,9.7,7,41,10,7.2,"nominal34","nominal39",2,"nominal47","nominal52","nominal57","nominal61"
400,"nominal1","nominal5","nominal10",8,"nominal13",4266,205,10,5750,650,6000,6000,11.78,0.934,"nominal15","nominal23","nominal29",3,7,36,9.7,7,41,10,8.2,"nominal34","nominal39",2,"nominal47","nominal52","nominal57","nominal61"
400,"nominal1","nominal6","nominal10",8,"nominal13",4172,220,11,6200,9999,7200,9999,12.05,1.11,"nominal16","nominal25","nominal29",5,9999,27,11,9999,30,9.7,8,"nominal34","nominal41",4,"nominal47","nominal52","nominal57","nominal61"
400,"nominal1","nominal5","nominal10",8,"nominal13",3506,260,8,6500,850,9999,7000,14.34,0.976,"nominal17","nominal23","nominal29",4,9999,33.5,9,9999,28.3,8.2,5.3,"nominal34","nominal41",4,"nominal50","nominal52","nominal58","nominal61"
400,"nominal1","nominal4","nominal10",8,"nominal13",4565,224,10,6000,700,9999,9999,11.01,0.93,"nominal17","nominal23","nominal29",4,9999,33.2,9999,9999,20.9,9999,8.3,"nominal34","nominal37",4,"nominal47","nominal52","nominal58","nominal61"
400,"nominal1","nominal5","nominal10",8,"nominal13",4266,205,10,5750,650,6000,6000,11.78,0.934,"nominal15","nominal23","nominal29",3,7,36,9.7,7,41,10,8.3,"nominal34","nominal39",2,"nominal47","nominal52","nominal57","nominal61"
400,"nominal1","nominal6","nominal10",8,"nominal13",4266,205,10,5750,650,6000,6000,11.78,0.934,"nominal15","nominal23","nominal29",3,7,36,9.7,7,41,10,8.7,"nominal34","nominal39",2,"nominal47","nominal52","nominal57","nominal61"
400,"nominal1","nominal6","nominal10",8,"nominal13",4172,220,11,6200,9999,7200,9999,12.05,1.11,"nominal16","nominal25","nominal29",5,9999,27,11,9999,30,9.7,8.3,"nominal34","nominal41",4,"nominal47","nominal52","nominal57","nominal61"
407,"nominal1","nominal4","nominal10",8,"nominal13",4565,205,10,5600,700,9999,9999,11.2,0.93,"nominal17","nominal23","nominal29",4,9999,33.2,9999,9999,20.9,9999,9,"nominal34","nominal37",4,"nominal47","nominal52","nominal58","nominal61"
410,"nominal1","nominal6","nominal10",8,"nominal13",4172,228,11,6000,630,6600,7200,12.35,1.11,"nominal16","nominal25","nominal29",5,9999,27,11,9999,30,9.7,7.7,"nominal34","nominal41",4,"nominal47","nominal52","nominal57","nominal61"
410,"nominal1","nominal6","nominal10",8,"nominal13",4172,228,11,6000,630,6600,7200,12.35,1.11,"nominal16","nominal25","nominal29",5,9999,27,11,9999,30,9.7,7.9,"nominal34","nominal41",4,"nominal47","nominal52","nominal57","nominal61"
420,"nominal1","nominal6","nominal10",8,"nominal13",4172,250,11,7000,780,7200,9999,12.65,1.11,"nominal16","nominal25","nominal29",5,9999,27,11,9999,30,9.7,6.9,"nominal34","nominal41",4,"nominal47","nominal52","nominal57","nominal61"
420,"nominal1","nominal6","nominal10",8,"nominal13",4172,250,11,7000,780,7200,9999,12.65,1.11,"nominal16","nominal25","nominal29",5,9999,27,11,9999,30,9.7,7,"nominal34","nominal41",4,"nominal47","nominal52","nominal57","nominal61"
420,"nominal1","nominal6","nominal10",8,"nominal13",4172,250,11,7000,780,7200,9999,12.65,1.11,"nominal16","nominal25","nominal29",5,9999,27,11,9999,30,9.7,7.2,"nominal34","nominal41",4,"nominal47","nominal52","nominal57","nominal61"
420,"nominal1","nominal6","nominal10",8,"nominal13",4172,250,11,7000,780,7200,9999,12.65,1.11,"nominal16","nominal25","nominal29",5,9999,27,11,9999,30,9.7,7.3,"nominal34","nominal41",4,"nominal47","nominal52","nominal57","nominal61"
427,"nominal2","nominal8","nominal10",8,"nominal13",5327,201,10,5200,9999,9999,9999,10.07,0.958,"nominal19","nominal23","nominal29",2,9999,9999,9999,9999,9999,9999,12,"nominal35","nominal43",1,"nominal47","nominal52","nominal57","nominal61"
430,"nominal1","nominal6","nominal10",8,"nominal13",4172,265,11,7000,9999,9999,9999,12.95,1.11,"nominal16","nominal25","nominal29",5,9999,27,9999,9999,30,9999,6.5,"nominal34","nominal41",4,"nominal47","nominal52","nominal57","nominal61"
430,"nominal1","nominal6","nominal10",8,"nominal13",4172,265,11,7000,9999,9999,9999,12.95,1.11,"nominal16","nominal25","nominal29",5,9999,27,9999,9999,30,9999,6.6,"nominal34","nominal41",4,"nominal47","nominal52","nominal57","nominal61"
434,"nominal2","nominal6","nominal10",8,"nominal13",4664,173,10,4800,700,9999,9999,11.69,0.894,"nominal17","nominal25","nominal29",4,5.5,9999,9999,5.5,9999,9999,13.1,"nominal34","nominal42",4,"nominal47","nominal52","nominal57","nominal61"
440,"nominal1","nominal5","nominal10",8,"nominal13",4398,210,10,5400,600,9999,9999,12.57,0.899,"nominal17","nominal24","nominal29",4,6,35,9,6,30.5,9,7.8,"nominal34","nominal37",4,"nominal47","nominal52","nominal57","nominal61"
440,"nominal1","nominal5","nominal10",8,"nominal13",4398,210,10,5400,600,9999,9999,12.57,0.899,"nominal17","nominal24","nominal29",4,6,35,9,6,30.5,9,7.9,"nominal34","nominal37",4,"nominal47","nominal52","nominal57","nominal61"
440,"nominal1","nominal5","nominal10",8,"nominal13",4398,210,10,5400,600,6500,9999,12.57,0.899,"nominal17","nominal25","nominal29",4,6,35,9,6,30.5,9,8.8,"nominal34","nominal37",4,"nominal47","nominal52","nominal57","nominal61"
440,"nominal1","nominal5","nominal10",8,"nominal13",4398,210,10,5400,600,6500,9999,12.57,0.899,"nominal17","nominal25","nominal29",4,6,35,9,6,30.5,9,9,"nominal34","nominal37",4,"nominal47","nominal52","nominal57","nominal61"
440,"nominal1","nominal5","nominal10",8,"nominal13",4398,210,10,5400,600,9999,9999,12.57,0.899,"nominal17","nominal24","nominal29",4,6,35,9,6,30.5,9,8.3,"nominal34","nominal37",4,"nominal47","nominal52","nominal57","nominal61"
440,"nominal1","nominal5","nominal10",8,"nominal13",4398,210,10,5400,600,9999,9999,12.57,0.899,"nominal17","nominal24","nominal29",4,6,35,9,6,30.5,9,8.4,"nominal34","nominal37",4,"nominal47","nominal52","nominal57","nominal61"
440,"nominal2","nominal6","nominal10",8,"nominal13",4398,210,10,5400,9999,9999,9999,12.57,0.899,"nominal17","nominal24","nominal29",4,6,35,9,6,30.5,9,10,"nominal34","nominal37",4,"nominal47","nominal52","nominal57","nominal61"
450,"nominal1","nominal5","nominal10",8,"nominal13",3217,247,7,6400,9999,9999,9999,17.58,1,"nominal17","nominal23","nominal29",4,9999,9999,9999,9999,9999,9999,6.7,"nominal34","nominal41",4,"nominal50","nominal52","nominal58","nominal61"
450,"nominal1","nominal5","nominal10",8,"nominal13",3217,247,7,6400,9999,9999,9999,17.58,1,"nominal17","nominal23","nominal29",4,9999,9999,9999,9999,9999,9999,6.8,"nominal34","nominal41",4,"nominal50","nominal52","nominal58","nominal61"
456,"nominal2","nominal6","nominal10",8,"nominal13",4966,218,10,5500,650,6000,6000,11.54,0.866,"nominal15","nominal23","nominal29",3,7,38,9.5,7,43,10,10.8,"nominal34","nominal39",2,"nominal47","nominal52","nominal57","nominal61"
456,"nominal2","nominal6","nominal10",8,"nominal13",4966,218,10,5500,650,6000,6000,11.54,0.866,"nominal15","nominal23","nominal29",3,7,38,9.5,7,43,10,11.3,"nominal34","nominal39",2,"nominal47","nominal52","nominal57","nominal61"
456,"nominal2","nominal6","nominal10",8,"nominal13",4966,218,10,5500,650,6000,6000,11.54,0.866,"nominal15","nominal23","nominal29",3,7,38,9.5,7,43,10,10.8,"nominal34","nominal39",2,"nominal47","nominal52","nominal57","nominal61"
460,"nominal1","nominal5","nominal10",8,"nominal13",4966,225,10,5600,650,6000,6000,11.64,0.866,"nominal15","nominal23","nominal29",3,7,38,9.5,7,43,10,8.1,"nominal34","nominal39",2,"nominal47","nominal52","nominal57","nominal61"
460,"nominal1","nominal5","nominal10",8,"nominal13",4966,225,10,5500,650,6000,6000,11.64,0.866,"nominal15","nominal23","nominal29",3,7,38,9.5,7,43,10,7.9,"nominal34","nominal39",2,"nominal47","nominal52","nominal57","nominal61"
460,"nominal1","nominal5","nominal10",8,"nominal13",4966,225,10,5500,650,6000,6000,11.64,0.866,"nominal15","nominal23","nominal29",3,7,38,9.5,7,43,10,8,"nominal34","nominal39",2,"nominal47","nominal52","nominal57","nominal61"
460,"nominal1","nominal5","nominal10",8,"nominal13",4966,225,10,5600,650,6000,6000,11.64,0.866,"nominal15","nominal23","nominal29",3,7,38,9.5,7,43,10,8,"nominal34","nominal39",2,"nominal47","nominal52","nominal57","nominal61"
460,"nominal1","nominal5","nominal10",8,"nominal13",4966,220,10,5500,650,6000,6000,11.64,0.866,"nominal15","nominal23","nominal29",3,7,38,9.5,7,43,10,8.1,"nominal34","nominal39",2,"nominal47","nominal52","nominal57","nominal61"
480,"nominal1","nominal6","nominal11",8,"nominal13",3328,165,19,4000,9999,9999,9999,18.12,1.13,"nominal18","nominal23","nominal29",4,9999,27.1,9999,9999,24.1,9999,11.3,"nominal34","nominal42",4,"nominal50","nominal53","nominal57","nominal62"
481,"nominal1","nominal5","nominal10",8,"nominal13",4997,227,10,5250,9999,9999,6250,12.1,0.957,"nominal19","missing_value","missing_value",2,9999,9999,9999,9999,9999,9999,4.8,"nominal35","nominal43",1,"nominal47","nominal52","nominal57","nominal61"
481,"nominal1","nominal5","nominal10",8,"nominal13",4997,227,10,5250,9999,9999,6250,12.1,0.957,"nominal19","missing_value","missing_value",2,9999,9999,9999,9999,9999,9999,4.7,"nominal35","nominal43",1,"nominal47","nominal52","nominal57","nominal61"
483,"nominal1","nominal5","nominal10",8,"nominal13",5665,253,10,5400,9999,9999,9999,10.71,0.929,"nominal19","nominal23","nominal29",2,9999,50.8,9999,9999,39.4,9999,5.8,"nominal35","nominal43",1,"nominal47","nominal52","nominal57","nominal61"
483,"nominal1","nominal5","nominal10",8,"nominal13",5665,253,10,5400,9999,9999,9999,10.71,0.929,"nominal19","nominal23","nominal29",2,9999,50.8,9999,9999,39.4,9999,5.9,"nominal35","nominal43",1,"nominal47","nominal52","nominal57","nominal61"
483,"nominal1","nominal5","nominal10",8,"nominal13",5665,253,10,5400,9999,9999,9999,10.71,0.929,"nominal19","nominal23","nominal29",2,9999,50.8,9999,9999,39.4,9999,5.8,"nominal35","nominal43",1,"nominal47","nominal52","nominal57","nominal61"
483,"nominal1","nominal5","nominal10",8,"nominal13",5665,253,10,5400,9999,9999,9999,10.71,0.929,"nominal19","nominal23","nominal29",2,9999,50.8,9999,9999,39.4,9999,5.9,"nominal35","nominal43",1,"nominal47","nominal52","nominal57","nominal61"
491,"nominal1","nominal5","nominal10",8,"nominal13",3217,271,8,6250,9999,9999,9999,19.18,1,"missing_value","nominal23","nominal29",4,9999,9999,9999,9999,9999,9999,5.9,"nominal34","nominal41",4,"nominal50","nominal52","nominal58","nominal61"
491,"nominal1","nominal5","nominal10",8,"nominal13",3217,271,8,6250,9999,9999,9999,19.18,1,"missing_value","nominal23","nominal29",4,9999,9999,9999,9999,9999,9999,5.9,"nominal34","nominal41",4,"nominal50","nominal52","nominal58","nominal61"
500,"nominal1","nominal5","nominal10",8,"nominal13",4941,294,11,6600,600,7000,7000,12.72,0.947,"nominal17","nominal24","nominal30",4,6,35,10.3,6,30.5,10.2,5.9,"nominal34","nominal39",4,"nominal47","nominal52","nominal58","nominal61"
500,"nominal1","nominal5","nominal10",8,"nominal13",4941,294,11,6600,600,7000,7000,12.72,0.947,"nominal17","nominal24","nominal30",4,6,35,10.3,6,30.5,10.2,5.5,"nominal34","nominal39",4,"nominal47","nominal52","nominal57","nominal61"
500,"nominal1","nominal5","nominal10",8,"nominal13",5341,260,10,6000,9999,9999,9999,11.76,0.85,"nominal17","missing_value","missing_value",4,9999,9999,9999,9999,9999,9999,7.5,"nominal34","nominal39",2,"missing_value","nominal52","nominal57","nominal61"
500,"nominal1","nominal5","nominal10",8,"nominal13",5341,260,10,6000,9999,9999,9999,11.76,0.85,"nominal17","missing_value","missing_value",4,9999,9999,9999,9999,9999,9999,7.9,"nominal34","nominal39",2,"missing_value","nominal52","nominal57","nominal61"
505,"nominal1","nominal5","nominal10",8,"nominal13",3996,267,9,6150,9999,6950,9999,15.88,1,"nominal17","nominal23","nominal29",4,5,9999,9999,5,9999,9999,6.6,"nominal34","nominal37",4,"nominal49","nominal52","nominal57","nominal61"
505,"nominal1","nominal5","nominal10",8,"nominal13",3996,267,9,6150,9999,6950,9999,15.88,1,"nominal17","nominal23","nominal29",4,5,9999,9999,5,9999,9999,6.7,"nominal34","nominal37",4,"nominal49","nominal52","nominal57","nominal61"
505,"nominal1","nominal5","nominal10",8,"nominal13",3996,267,9,6150,9999,6950,9999,15.88,1,"nominal17","nominal23","nominal29",4,5,9999,9999,5,9999,9999,6.1,"nominal34","nominal37",4,"nominal49","nominal52","nominal57","nominal61"
505,"nominal1","nominal5","nominal10",8,"nominal13",3996,267,9,6150,9999,6950,9999,15.88,1,"nominal17","nominal23","nominal29",4,5,9999,9999,5,9999,9999,6.6,"nominal34","nominal37",4,"nominal49","nominal52","nominal57","nominal61"
510,"nominal1","nominal5","nominal10",8,"nominal13",5439,255,11,5500,650,6000,6000,11.78,0.949,"nominal15","nominal23","nominal29",3,7,38,11,7,43,11,6.1,"nominal34","nominal39",2,"nominal47","nominal52","nominal57","nominal61"
