"fuel.consumption.country","Attribute1","Attribute2","Attribute3","Attribute4","Attribute5","Attribute6","Attribute7","Attribute8","Attribute9","Attribute10","Attribute11","Attribute12","Attribute13","Attribute14","Attribute15","Attribute16","Attribute17","Attribute18","Attribute19","Attribute20","Attribute21","Attribute22","Attribute23","Attribute24","Attribute25","Attribute26","Attribute27","Attribute28","Attribute29","Attribute30","Attribute31","Attribute32","Attribute33","Attribute34","Attribute35","Attribute36","Attribute37"
8,"nominal5","nominal7","nominal10",4,"nominal12",1995,94,9,6000,9999,9999,9999,10.96,9999,9999,9999,1330,420,14.1,"nominal15","nominal24",2,"nominal28","nominal33","nominal38","nominal42",3875,1710,1690,2200,160,174,9999,32.4,3.876,"nominal50","nominal54"
8,"nominal5","nominal7","nominal10",4,"nominal12",1995,94,9,6000,9999,9999,9999,10.96,9999,9999,9999,1335,415,14.2,"nominal15","nominal24",2,"nominal28","nominal33","nominal38","nominal42",3885,1695,1685,2200,160,174,9999,32.4,3.876,"nominal50","nominal54"
8,"nominal1","nominal7","nominal11",4,"nominal12",2362,115,10,5600,9999,9999,9999,11.97,9999,9999,10.9,1555,815,13.5,"nominal15","nominal23",2,"nominal28","nominal33","nominal38","nominal42",4750,1790,1770,2900,185,225,9999,39.2,3.21,"nominal50","nominal54"
8,"nominal1","nominal7","nominal11",4,"nominal12",2362,115,10,5600,9999,9999,9999,11.97,9999,9999,10.9,1565,760,13.6,"nominal15","nominal23",2,"nominal28","nominal33","nominal38","nominal42",4750,1790,1810,2900,185,225,9999,39.2,3.21,"nominal50","nominal54"
8,"nominal1","nominal7","nominal11",4,"nominal12",2362,115,10,5600,9999,9999,9999,11.97,9999,9999,10.9,1570,670,13.7,"nominal15","nominal23",2,"nominal28","nominal33","nominal38","nominal42",4750,1790,1820,2900,185,225,9999,40.2,3.21,"nominal50","nominal54"
8,"nominal5","nominal8","nominal10",5,"nominal12",2874,88,22,4000,700,9999,9999,11.19,9999,9999,9999,1830,685,20.8,"nominal15","nominal20",1,"nominal29","nominal37","nominal40","nominal49",4330,1841,1840,2480,148,256,9999,34.7,3.868,"nominal51","nominal59"
8,"nominal5","nominal8","nominal10",5,"nominal12",2874,88,22,4000,700,9999,9999,11.19,9999,9999,9999,1830,685,20.8,"nominal15","nominal20",1,"nominal29","nominal37","nominal40","nominal49",4330,1841,1840,2480,148,256,9999,34.7,3.868,"nominal51","nominal59"
8.1,"nominal3","nominal7","nominal9",6,"nominal13",2393,121,11,6000,650,6800,9999,12.08,9999,7.9,10.9,1610,580,13.3,"nominal15","nominal22",4,"nominal28","nominal33","nominal38","nominal42",4796,1810,1452,2760,214,230,0.613,47.4,2.443,"nominal50","nominal54"
8.1,"nominal2","nominal7","nominal9",6,"nominal12",2793,141,10,5300,700,9999,6500,12.37,9999,9999,7.1,1340,270,9.5,"nominal15","nominal18",2,"nominal28","nominal33","nominal38","nominal42",4025,1740,1306,2446,229,275,0.677,39,2.964,"nominal50","nominal54"
8.1,"nominal2","nominal7","nominal9",6,"nominal12",2793,142,10,5500,700,6500,6500,12.6,9999,9999,7.2,1325,270,9.3,"nominal15","nominal18",2,"nominal28","nominal33","nominal39","nominal42",4050,1740,1293,2446,223,280,0.769,39,2.964,"nominal50","nominal54"
8.1,"nominal2","nominal7","nominal9",6,"nominal13",2498,125,11,6000,650,9999,9999,11.42,9999,9999,10.5,1695,485,13.6,"nominal15","nominal21",4,"nominal28","nominal33","nominal38","nominal42",4898,1776,1455,2730,223,227,0.685,38.8,3.51,"nominal52","nominal54"
8.1,"nominal1","nominal7","nominal9",6,"nominal13",2946,140,11,5750,650,6800,9999,11.39,9999,9999,7.7,1395,590,10,"nominal15","nominal21",4,"nominal28","nominal33","nominal39","nominal42",4508,1752,1442,2670,235,267,0.666,37.2,3.81,"nominal50","nominal54"
8.1,"nominal1","nominal7","nominal9",5,"nominal12",2435,142,9,5100,9999,9999,9999,13.93,9999,9999,8.2,1460,450,10.3,"nominal15","nominal21",2,"nominal29","nominal33","nominal38","nominal42",4716,1817,1414,2664,225,270,0.624,46,2.514,"nominal50","nominal54"
8.1,"nominal1","nominal7","nominal9",5,"nominal12",2435,142,9,5100,9999,9999,9999,13.93,9999,9999,9,1611,419,11.3,"nominal15","nominal21",2,"nominal29","nominal33","nominal38","nominal42",4716,1817,1429,2664,210,270,0.738,29.5,3.928,"nominal50","nominal54"
8.1,"nominal1","nominal7","nominal9",4,"nominal12",1998,98,10,5900,9999,9999,9999,10.76,9999,9999,10.9,1234,536,12.6,"nominal15","nominal21",2,"nominal28","nominal33","nominal39","nominal42",4731,1770,1420,2659,195,171,9999,34.2,3.264,"nominal50","nominal54"
8.1,"nominal3","nominal7","nominal9",6,"nominal13",2393,121,11,6000,650,6800,9999,12.08,9999,8.2,11.2,1660,580,13.7,"nominal15","nominal22",4,"nominal28","nominal33","nominal38","nominal42",4796,1810,1479,2759,212,230,0.657,47.4,2.443,"nominal50","nominal54"
8.1,"nominal1","nominal7","nominal9",5,"nominal12",2435,147,9,6000,670,9999,9999,14.71,9999,9999,8.3,9999,9999,9999,"nominal15","nominal21",2,"nominal29","nominal33","nominal39","nominal42",4710,1804,1488,2755,220,285,0.669,46.6,2.484,"nominal50","nominal54"
8.1,"nominal1","nominal7","nominal9",5,"nominal12",2435,147,9,6000,670,9999,9999,14.71,9999,9999,8.3,9999,9999,9999,"nominal15","nominal21",2,"nominal29","nominal33","nominal39","nominal42",4710,1804,1488,2755,220,285,0.669,46.6,2.484,"nominal50","nominal54"
8.1,"nominal1","nominal7","nominal9",5,"nominal12",2319,176,9,5400,670,9999,9999,17.88,9999,9999,7.5,9999,9999,9999,"nominal15","nominal21",2,"nominal29","nominal33","nominal39","nominal42",4710,1804,1488,2755,240,330,0.669,47.3,2.484,"nominal50","nominal54"
8.1,"nominal1","nominal7","nominal9",5,"nominal12",2319,176,9,5400,670,9999,9999,17.88,9999,9999,7.5,9999,9999,9999,"nominal15","nominal21",2,"nominal29","nominal33","nominal39","nominal42",4710,1804,1488,2755,240,330,0.669,47.3,2.484,"nominal50","nominal54"
8.1,"nominal1","nominal7","nominal9",4,"nominal12",1998,98,10,5900,9999,9999,9999,10.76,9999,9999,10.9,1298,566,13.2,"nominal15","nominal21",2,"nominal28","nominal33","nominal39","nominal42",4750,1785,1495,2659,195,171,9999,34.2,3.264,"nominal50","nominal54"
8.1,"nominal1","nominal7","nominal11",4,"nominal12",1781,110,10,5500,820,9999,9999,14.82,9999,9999,10.5,1654,796,15,"nominal15","nominal22",2,"nominal29","nominal33","nominal38","nominal42",4620,1810,1730,2835,194,210,0.831,34.3,3.49,"nominal50","nominal54"
8.1,"nominal1","nominal7","nominal11",4,"nominal12",1998,89,10,5750,800,6500,9999,10.69,9999,9999,13.1,1510,790,17,"nominal15","nominal21",1,"nominal28","nominal33","nominal39","nominal42",4454,1834,1714,2824,177,170,0.942,34.6,3.352,"nominal50","nominal54"
8.1,"nominal3","nominal7","nominal10",4,"nominal12",1296,61,10,6100,850,9999,9999,10.18,9999,9999,18.8,1070,490,17.5,"nominal15","nominal21",1,"nominal28","nominal33","nominal39","nominal42",3845,1555,1695,2420,140,105,9999,27.8,4.4,"nominal50","nominal54"
8.1,"nominal3","nominal7","nominal10",4,"nominal12",1296,61,10,6100,850,9999,9999,10.18,9999,9999,18.8,1070,490,17.5,"nominal15","nominal21",1,"nominal28","nominal33","nominal39","nominal42",3845,1555,1715,2420,140,105,9999,27.8,4.4,"nominal50","nominal54"
8.1,"nominal1","nominal7","nominal11",4,"nominal12",2351,110,12,5500,9999,9999,9999,12.03,9999,9999,13,1530,650,13.9,"nominal15","nominal21",2,"nominal28","nominal34","nominal38","nominal48",4600,1775,1690,2780,180,225,1004,41.1,2.878,"nominal52","nominal54"
8.1,"nominal3","nominal7","nominal11",4,"nominal12",2351,110,12,5500,9999,9999,9999,12.03,9999,9999,11.8,1610,650,14.6,"nominal15","nominal21",2,"nominal28","nominal34","nominal38","nominal48",4600,1775,1690,2780,185,225,1004,35.5,3.338,"nominal52","nominal54"
8.1,"nominal3","nominal7","nominal10",4,"nominal12",1998,94,10,5400,800,9999,9999,11.2,9999,9999,12.1,1295,475,13.8,"nominal15","nominal23",2,"nominal28","nominal33","nominal39","nominal42",4125,1695,1660,2410,167,178,9999,9999,3.145,"nominal52","nominal54"
8.2,"nominal2","nominal7","nominal9",6,"nominal13",3199,165,10,5600,700,6000,6000,12.37,3.7,5.8,8.2,1695,605,10.3,"nominal15","nominal20",2,"nominal28","nominal33","nominal38","nominal42",5038,1855,1444,2965,240,315,0.621,48.5,2.548,"nominal52","nominal56"
8.2,"nominal2","nominal7","nominal9",6,"nominal13",3199,165,10,5600,700,6000,6000,12.37,3.7,5.8,8.2,1725,605,10.5,"nominal15","nominal20",2,"nominal28","nominal33","nominal38","nominal42",5158,1855,1444,3085,240,315,0.621,48.5,2.548,"nominal52","nominal56"
8.2,"nominal3","nominal7","nominal9",6,"nominal13",2771,142,11,6000,9999,6600,9999,12.7,9999,5.7,8,1560,580,11,"nominal15","nominal22",4,"nominal28","nominal33","nominal38","nominal42",4796,1810,1452,2760,234,280,0.613,37.7,3.68,"nominal50","nominal54"
8.2,"nominal2","nominal7","nominal9",6,"nominal14",3179,185,11,6250,9999,9999,9999,12.06,9999,9999,6.5,1335,320,7.2,"nominal15","nominal20",4,"nominal28","nominal33","nominal38","nominal42",4315,1780,1290,2415,255,305,0.618,42.2,2.8,"nominal50","nominal56"
8.2,"nominal1","nominal7","nominal9",5,"nominal12",2435,121,11,6000,750,9999,9999,10.89,9999,9999,10.2,1535,575,12.7,"nominal15","nominal21",2,"nominal28","nominal33","nominal38","nominal42",4768,1816,1435,2765,215,211,0.639,38.1,3.44,"nominal50","nominal54"
8.2,"nominal1","nominal7","nominal9",5,"nominal12",2446,129,10,6100,9999,9999,9999,11.82,9999,9999,8.7,1425,540,11,"nominal15","nominal21",2,"nominal28","nominal33","nominal38","nominal42",4567,1830,1432,2580,218,230,9999,35.5,3.3,"nominal50","nominal54"
8.2,"nominal2","nominal7","nominal9",6,"nominal13",2967,175,11,6800,9999,9999,7000,12.41,9999,9999,7.5,1553,475,8.9,"nominal15","nominal18",4,"nominal28","nominal33","nominal38","nominal42",4861,1819,1444,2909,234,293,0.726,38.9,3.1,"nominal50","nominal54"
8.2,"nominal1","nominal7","nominal9",6,"nominal13",2997,147,9,5500,9999,9999,9999,11.11,9999,9999,8.5,1455,465,9.9,"nominal15","nominal21",2,"nominal28","nominal33","nominal39","nominal42",4765,1785,1405,2670,225,265,9999,40.5,2.9,"nominal52","nominal54"
8.2,"nominal2","nominal7","nominal9",4,"nominal12",1998,147,9,6400,9999,7000,9999,16.67,9999,9999,8.3,1285,495,8.7,"nominal15","nominal18",2,"nominal29","nominal33","nominal38","nominal42",4560,1730,1295,2525,223,265,9999,42.8,2.72,"nominal52","nominal54"
8.2,"nominal3","nominal7","nominal9",6,"nominal13",2771,142,11,6000,9999,6600,9999,12.7,9999,5.9,8.3,1615,580,11.4,"nominal15","nominal22",4,"nominal28","nominal33","nominal38","nominal42",4796,1810,1479,2759,232,280,0.679,37.7,3.68,"nominal50","nominal54"
8.2,"nominal1","nominal7","nominal9",6,"nominal13",2946,140,11,5500,650,6800,9999,11.39,9999,9999,8.4,1416,584,10.1,"nominal15","nominal21",4,"nominal28","nominal33","nominal39","nominal42",4712,1755,1420,2740,227,267,0.683,38,3.17,"nominal50","nominal54"
8.2,"nominal1","nominal7","nominal9",6,"nominal13",2946,140,11,5500,650,6800,9999,11.39,9999,9999,8.5,1505,575,10.8,"nominal15","nominal21",4,"nominal28","nominal33","nominal39","nominal42",4740,1760,1500,2700,227,267,0.735,37.8,3.28,"nominal50","nominal54"
8.2,"nominal5","nominal8","nominal10",4,"nominal12",2172,85,19,4300,9999,9999,4750,15.04,9999,9999,15.8,1796,654,21.1,"nominal15","nominal18",1,"nominal29","nominal34","nominal38","nominal46",4658,1787,1740,2702,157,260,9999,40.9,3.283,"nominal51","nominal56"
8.2,"nominal1","nominal7","nominal11",4,"nominal12",1998,84,10,5400,770,9999,9999,10.57,9999,9999,15,1520,780,18.1,"nominal15","nominal21",1,"nominal28","nominal33","nominal39","nominal42",4517,1810,1692,2702,170,168,0.85,41.5,2.8,"nominal50","nominal54"
8.2,"nominal3","nominal8","nominal10",5,"nominal12",2496,101,20,4200,9999,9999,9999,15.1,9999,9999,15.3,2150,600,21.3,"nominal15","nominal24",1,"nominal29","nominal34","nominal39","nominal45",4705,9999,1940,2540,157,300,9999,49.4,2.724,"missing_value","missing_value"
8.2,"nominal3","nominal7","nominal10",4,"nominal12",1834,88,12,5250,600,9999,9999,11.92,9999,9999,11.3,1305,395,14.8,"nominal15","nominal21",2,"nominal28","nominal34","nominal38","nominal48",3735,1695,1735,2280,163,174,9999,35.3,3.559,"nominal52","nominal54"
8.2,"nominal3","nominal7","nominal10",4,"nominal14",1994,125,9,5600,700,9999,9999,15.13,9999,9999,8.4,1465,485,11.7,"nominal15","nominal21",2,"nominal29","nominal33","nominal38","nominal42",4460,1735,1580,2525,198,240,0.901,36.9,3.286,"nominal52","nominal54"
8.2,"nominal5","nominal7","nominal10",4,"nominal12",2295,105,10,5600,750,9999,9999,11.44,9999,9999,9999,1790,725,17,"nominal15","nominal20",2,"nominal28","nominal33","nominal39","nominal42",4330,1841,1840,2480,165,209,9999,34.7,3.868,"nominal50","nominal54"
8.2,"nominal5","nominal7","nominal10",4,"nominal12",2295,105,10,5600,750,9999,9999,11.44,9999,9999,9999,1790,725,17,"nominal15","nominal20",2,"nominal28","nominal33","nominal39","nominal42",4330,1841,1840,2480,165,209,9999,34.7,3.868,"nominal50","nominal54"
8.2,"nominal1","nominal7","nominal11",4,"nominal12",2429,110,9,5250,750,9999,9999,11.85,9999,9999,12.5,1720,680,15.6,"nominal15","nominal21",2,"nominal28","nominal33","nominal39","nominal42",4733,1950,1802,2878,180,229,9999,43.9,2.755,"nominal52","nominal54"
8.2,"nominal1","nominal7","nominal11",4,"nominal12",2429,110,9,5250,750,9999,9999,11.85,9999,9999,12.5,1765,655,16,"nominal15","nominal21",2,"nominal28","nominal33","nominal39","nominal42",5070,1950,1802,3030,180,229,9999,43.9,2.755,"nominal52","nominal54"
8.3,"nominal3","nominal7","nominal9",6,"nominal13",3199,165,10,5600,575,6000,6000,12.37,3.5,5.7,8.3,1650,600,10,"nominal15","nominal20",2,"nominal28","nominal33","nominal38","nominal42",4818,1799,1451,2833,234,315,0.632,46.2,2.548,"nominal52","nominal54"
8.3,"nominal3","nominal7","nominal9",6,"nominal13",2393,121,11,6000,650,6800,9999,12.08,9999,6.4,9.3,1555,580,12.9,"nominal15","nominal22",4,"nominal28","nominal33","nominal38","nominal42",4796,1810,1452,2760,220,230,0.613,35.7,3.244,"nominal50","nominal54"
8.3,"nominal2","nominal7","nominal9",6,"nominal13",2962,155,11,6000,650,9999,9999,11.45,9999,9999,9.5,1695,485,10.9,"nominal15","nominal21",4,"nominal28","nominal33","nominal38","nominal42",4898,1776,1455,2730,238,270,0.685,41.8,2.8,"nominal52","nominal54"
8.3,"nominal1","nominal7","nominal9",6,"nominal13",2946,140,11,5750,650,6800,9999,11.39,9999,9999,7.9,1415,595,10.1,"nominal15","nominal21",4,"nominal28","nominal33","nominal39","nominal42",4508,1752,1442,2670,230,267,0.666,29.9,3.886,"nominal50","nominal54"
8.3,"nominal1","nominal7","nominal9",4,"nominal12",1581,76,10,5750,850,9999,9999,11.45,9999,9999,12.2,1120,540,14.7,"nominal15","nominal21",2,"nominal28","nominal33","nominal39","nominal42",4187,1741,1420,2540,180,144,9999,39.7,2.687,"nominal50","nominal54"
8.3,"nominal1","nominal7","nominal9",4,"nominal12",1581,76,10,5750,850,9999,9999,11.45,9999,9999,12,1090,500,14.3,"nominal15","nominal21",2,"nominal28","nominal33","nominal39","nominal42",4025,1755,1420,2540,184,144,9999,39.4,2.687,"nominal50","nominal54"
8.3,"nominal1","nominal7","nominal9",5,"nominal12",1998,114,10,6500,9999,9999,9999,11.7,9999,9999,9.2,1440,550,12.6,"nominal15","nominal21",2,"nominal28","nominal33","nominal38","nominal42",4687,1826,1462,2700,212,186,9999,32.3,3.598,"nominal50","nominal54"
8.3,"nominal1","nominal7","nominal9",5,"nominal12",1998,162,9,5750,9999,9999,9999,19.43,9999,9999,7.3,1475,540,9.1,"nominal15","nominal21",2,"nominal29","nominal33","nominal38","nominal42",4567,1830,1432,2580,243,309,9999,43.8,2.644,"nominal52","nominal54"
8.3,"nominal1","nominal7","nominal9",5,"nominal12",1998,113,11,6500,750,7000,9999,11.7,9999,9999,11.7,1380,520,12.2,"nominal15","nominal21",2,"nominal28","nominal33","nominal39","nominal42",4466,1743,1462,2593,205,186,9999,44.5,2.66,"nominal50","nominal54"
8.3,"nominal2","nominal7","nominal9",6,"nominal13",2398,125,10,5900,550,6000,6000,11.79,4.4,7.1,10.7,1600,650,12.8,"nominal15","nominal20",2,"nominal28","nominal33","nominal38","nominal42",4839,1799,1505,2833,215,225,0.682,43.2,2.7,"nominal52","nominal54"
8.3,"nominal3","nominal7","nominal9",6,"nominal13",2393,121,11,6000,650,6800,9999,12.08,9999,6.6,9.5,1610,580,13.3,"nominal15","nominal22",4,"nominal28","nominal33","nominal38","nominal42",4796,1810,1479,2759,218,230,0.657,35.7,3.244,"nominal50","nominal54"
8.3,"nominal2","nominal7","nominal9",6,"nominal13",2498,125,11,6000,650,9999,9999,11.42,9999,9999,11,1733,557,13.9,"nominal15","nominal21",4,"nominal28","nominal33","nominal38","nominal42",4898,1776,1505,2730,212,227,0.726,38.8,3.51,"nominal52","nominal54"
8.3,"nominal1","nominal7","nominal9",6,"nominal13",2946,140,11,5750,650,6800,9999,11.39,9999,9999,8,1455,695,10.4,"nominal15","nominal21",4,"nominal28","nominal33","nominal39","nominal42",4620,1748,1448,2670,225,267,0.693,37.2,3.81,"nominal50","nominal54"
8.3,"nominal1","nominal7","nominal9",5,"nominal12",1998,162,9,5750,9999,9999,9999,19.43,9999,9999,7.7,1520,580,9.4,"nominal15","nominal21",2,"nominal29","nominal33","nominal38","nominal42",4687,1826,1464,2700,235,309,9999,43.8,2.644,"nominal52","nominal54"
8.3,"nominal5","nominal8","nominal10",4,"nominal12",2765,72,21,3200,9999,9999,9999,11.13,9999,9999,18.1,1650,860,22.9,"nominal16","nominal25",1,"nominal29","nominal35","nominal40","nominal44",4185,1780,1925,2530,135,245,9999,49.1,2.758,"nominal51","nominal59"
8.3,"nominal1","nominal7","nominal11",4,"nominal12",1997,100,10,6000,9999,9999,9999,11.2,9999,9999,13.3,1400,480,14,"nominal15","nominal21",1,"nominal28","nominal33","nominal38","nominal42",4290,1695,1680,2550,175,178,0.916,38.2,3.97,"nominal52","nominal54"
8.3,"nominal5","nominal7","nominal10",4,"nominal12",1995,94,9,6000,9999,9999,9999,10.96,9999,9999,9999,1350,400,14.4,"nominal15","nominal24",2,"nominal28","nominal33","nominal38","nominal42",3875,1710,1690,2200,150,174,9999,35.5,3.531,"nominal50","nominal54"
8.3,"nominal5","nominal7","nominal10",4,"nominal12",1995,94,9,6000,9999,9999,9999,10.96,9999,9999,9999,1355,395,14.4,"nominal15","nominal24",2,"nominal28","nominal33","nominal38","nominal42",3885,1695,1685,2200,150,174,9999,35.5,3.531,"nominal50","nominal54"
8.3,"nominal3","nominal7","nominal10",4,"nominal12",1998,94,10,5400,800,9999,9999,11.2,9999,9999,12,1230,410,13.1,"nominal15","nominal23",2,"nominal28","nominal33","nominal39","nominal42",3715,1695,1655,2200,167,178,9999,9999,3.145,"nominal52","nominal54"
8.4,"nominal3","nominal7","nominal9",6,"nominal13",2799,150,10,5700,560,6000,6000,12.12,4.2,6.5,9.4,1650,600,11,"nominal15","nominal20",2,"nominal28","nominal33","nominal38","nominal42",4818,1799,1451,2833,223,270,0.632,41.1,2.864,"nominal52","nominal54"
8.4,"nominal1","nominal7","nominal9",6,"nominal13",2598,110,10,5500,790,9999,9999,10.88,9999,8.2,11.4,1430,400,13,"nominal15","nominal21",2,"nominal28","nominal33","nominal39","nominal42",4366,1716,1381,2554,207,225,0.702,36,3.185,"nominal50","nominal54"
8.4,"nominal3","nominal7","nominal9",6,"nominal13",2771,142,11,6000,750,6500,9999,12.7,9999,5.9,8.5,1620,600,11.4,"nominal15","nominal22",4,"nominal28","nominal33","nominal38","nominal42",5041,1880,1440,2882,235,280,0.675,38.1,3.244,"nominal50","nominal54"
8.4,"nominal3","nominal7","nominal9",6,"nominal13",2771,142,11,6000,750,6500,9999,12.7,9999,7,10.1,1660,600,11.7,"nominal15","nominal22",4,"nominal28","nominal33","nominal38","nominal42",5041,1880,1440,2882,232,280,0.675,50.6,2.443,"nominal50","nominal54"
8.4,"nominal1","nominal7","nominal9",8,"nominal13",3697,191,11,6000,630,6600,7200,11.9,9999,6.1,8.1,1645,600,8.6,"nominal15","nominal22",4,"nominal28","nominal33","nominal38","nominal42",5041,1880,1440,2882,250,350,0.675,53.9,2.294,"nominal50","nominal56"
8.4,"nominal1","nominal7","nominal9",6,"nominal13",2946,140,11,5500,650,6800,9999,11.39,9999,9999,9.6,1496,464,10.7,"nominal15","nominal21",4,"nominal28","nominal33","nominal39","nominal42",4524,1755,1400,2740,225,267,0.707,42.6,2.691,"nominal50","nominal54"
8.4,"nominal1","nominal7","nominal9",6,"nominal13",2946,140,11,5500,650,6800,9999,11.39,9999,9999,10.2,1591,534,11.4,"nominal15","nominal21",4,"nominal28","nominal33","nominal39","nominal42",4708,1794,1394,2850,230,267,0.639,40.1,2.9,"nominal50","nominal54"
8.4,"nominal1","nominal7","nominal9",6,"nominal13",2492,140,10,6300,9999,9999,9999,11.19,9999,9999,7.3,1330,490,9.5,"nominal15","nominal21",4,"nominal28","nominal33","nominal38","nominal42",4430,1745,1415,2595,230,222,0.639,35.3,3.242,"nominal50","nominal54"
8.4,"nominal2","nominal7","nominal9",8,"nominal13",3996,209,11,6100,9999,6950,9999,11.79,9999,9999,7,1705,395,8.2,"nominal15","nominal18",4,"nominal28","nominal33","nominal38","nominal42",4760,1829,1306,2588,248,375,9999,50.7,2.448,"nominal50","nominal54"
8.4,"nominal2","nominal7","nominal9",6,"nominal13",2799,150,10,5700,560,6000,6000,12.12,4.3,6.5,9.5,1630,650,10.9,"nominal15","nominal20",2,"nominal28","nominal33","nominal38","nominal42",4839,1799,1505,2833,225,270,0.726,45.7,2.573,"nominal52","nominal54"
8.4,"nominal1","nominal7","nominal9",6,"nominal13",2946,140,11,5500,650,6800,9999,11.39,9999,9999,10.7,1655,605,11.8,"nominal15","nominal21",4,"nominal28","nominal33","nominal39","nominal42",4963,1794,1464,2850,225,267,0.741,40.1,2.9,"nominal50","nominal54"
