usr,lread,lwrite,scall,sread,swrite,fork,exec,rchar,wchar,runqsz,freemem,freeswap
68,45,4,3976,246,165,11.489983059628793,32.704441519727474,82130,55135,2.0657487834599433,218,1087651
108,17,0,2445,129,81,7.425215590527971,20.572731073455287,89661,27259,1.0,467,1079669
70,129,116,7528,328,221,2.8177749656612634,8.79160650627032,334677,156540,4.891112517169368,1253,1332988
64,52,29,5945,379,206,4.25112498369971,8.595500065201161,413124,138129,6.054124940232269,324,1321460
68,33,23,5646,419,353,6.0951492869929975,5.944710207601828,346861,218736,3.859964873648707,653,1373858
59,128,133,4775,561,486,3.609565392281936,2.7607136149716465,600280,499674,2.3858417169592228,685,1023242
69,153,168,4635,403,357,1.026407199717506,1.240682174449921,552695,510674,2.535687436831038,1060,1012301
59,48,36,5011,780,680,7.327985973660738,5.430348904166683,648391,506098,2.862562304315479,245,1028587
68,27,8,5102,326,182,7.824616793552904,21.837124451413967,48426,27950,1.4843654276736717,692,1091351
108,40,1,3847,237,168,7.149150999122446,21.41246370492923,43441,24227,2.9362684428843484,901,1107039
70,36,25,2757,234,165,8.847817301092185,21.463153270107146,46773,29112,2.9738252081370664,399,1104141
69,41,27,5080,328,316,3.6017788758660276,3.4948747397770124,429965,275757,2.837862775198856,119,1002338
63,274,292,3841,562,470,7.313450557724488,6.325814763763847,459836,348508,4.787635793960641,205,1039455
63,172,172,5081,445,408,4.05141547251152,3.52978469072416,460578,317968,4.32163078178736,166,1020660
70,13,0,4779,559,477,9.46966224478092,4.590970636554591,330945,43400,2.1159248769885455,899,1058120
68,36,0,3338,270,208,10.846759983841109,22.41028636054544,347715,55213,1.1990416722773931,280,1085217
64,26,5,3687,430,361,10.046614123364419,5.914103580756934,344342,52419,1.5163805221387914,310,1066697
69,22,9,8263,317,189,3.163665510568478,9.010492566710184,171572,37218,3.7940436063375307,892,1523306
69,32,18,6489,614,320,3.83027540385801,8.61573212321103,157786,27808,5.18450564530178,360,1532256
69,32,19,6174,546,270,2.963733716547517,9.345065133809932,128320,21029,4.673603448927653,504,1532975
108,3,0,4256,264,244,1.6534630144908005,1.7413852057963202,240016,417365,3.0879221913055197,289,998815
70,14,10,3689,294,272,0.8,0.7593302393258897,406103,608257,2.3186604786517795,122,1024210
108,5,1,5000,194,211,0.8599084223464474,1.4239633689385789,272976,485701,3.564054946592132,151,1006262
68,25,0,6199,1440,625,5.688408405922495,3.1673873911162578,914202,816707,5.582842849886265,325,1272309
108,31,0,6081,1473,456,5.375164517762893,3.5337720473677137,871751,794725,6.209594636182176,117,1312658
69,10,1,6206,1226,926,4.428423759105373,1.9807062651756209,871327,769653,2.999483156868804,528,1154208
69,22,11,5274,504,343,5.90246397851439,3.479401609694862,457450,30312,1.890672058953738,309,981006
108,18,12,6112,517,329,5.763547992333303,3.6203988302941443,433730,39473,2.156186120803934,323,1002655
108,21,15,6225,482,280,5.261424756854932,4.06344874395153,440397,39987,2.3629427471773807,360,1001585
67,15,3,4620,591,468,7.212889981232562,5.389501228886632,378952,139608,1.8526246927783419,1155,997525
66,186,35,5158,705,626,6.950806450612085,2.0,378481,171408,2.9947292625655804,138,1017541
69,12,1,5687,617,502,6.274116736904872,2.7407559774660255,310231,112479,2.033319620280577,245,1010733
69,8,2,4389,412,379,2.1190269203654335,2.6440960837591483,504752,542791,3.748026175373382,793,1017925
68,15,9,3750,322,254,1.4,1.2471138377991597,486564,495008,2.64711383779916,260,1060258
68,32,32,3809,326,247,1.4,1.394361353705502,507204,475866,2.794361353705502,214,1049972
71,42,41,6047,779,518,4.671424056869097,1.808442174063305,364264,218673,6.269480724687768,266,1560383
69,50,51,5617,692,525,6.079465677872107,5.426964727560623,355390,205813,6.10959925840408,365,1554689
68,56,53,5629,720,558,6.283230086560744,3.431061904336361,360588,230552,5.908694697037397,741,1566395
63,72,31,4523,434,243,6.04958799881745,14.296321174676875,1676655,60961,2.0,461,1062416
63,74,18,4169,402,225,4.331943568223156,10.37311532227834,1784622,54133,2.0,389,1046824
70,13,0,4133,525,261,4.894047566820347,3.1430777555163676,2001564,24525,3.8200279804825565,132,1341822
70,366,2,5852,399,342,4.217747445752901,5.005804914611236,205974,63349,5.307020571492399,1964,1354903
66,269,3,6965,439,370,5.408164530245749,5.05565408826282,212009,71398,4.6,3347,1360170
66,548,0,5392,406,366,3.8307930007662576,1.492156945252675,192096,63754,4.6,2858,1374957
68,11,0,6211,1214,1170,5.988957369324888,2.7602098482037465,1010570,887995,2.432603271515968,884,1090912
68,29,23,5025,932,891,4.357475412267069,3.037114756876651,928789,884731,1.790270491542814,1036,1037422
71,14,0,5730,1145,1081,4.799029881397136,3.2434526064096896,966808,893633,1.5234722748289276,754,1056870
64,67,39,3173,429,332,9.791965277537486,6.212052083693771,210083,41214,1.912563988043747,178,975773
64,32,7,3173,368,243,7.793644410370121,9.20953338444482,227704,66460,1.48435237365074,150,992914
68,43,30,4038,449,379,8.064054956653704,5.447432496903836,199818,60572,2.0,275,996056
64,59,58,5727,590,458,11.007505601793076,8.704659961765294,352351,46868,1.7433840005273753,982,1047884
70,24,11,4111,538,418,10.040604740725051,9.661289792360336,305687,21636,1.6548836214166094,1194,1057657
70,54,36,2676,300,159,10.141419058066036,21.73100389623948,319313,21939,1.5428677132599584,1438,1031419
69,19,11,4222,370,315,7.13451010267699,5.846337529030246,233892,40807,3.9103265982153403,728,1762288
71,37,28,2170,220,176,6.442898104076178,11.347973638552451,271807,84649,4.367826421942866,1106,1789108
108,7,1,2429,168,640,6.966998793156441,4.796014482122705,195680,130980,4.0220008045623725,375,1809694
63,15,2,4551,532,431,13.007838031001658,19.93575939054813,244585,20521,2.1454511427222522,228,1100794
66,29,1,3637,239,121,9.372472444152164,26.56258287713033,240228,29445,2.948998738035773,343,1093587
66,12,3,3632,306,123,7.579999743723642,18.96313500815378,234339,22644,5.176331679396658,420,1094583
66,31,0,4723,551,379,9.152978004844382,18.985155827443986,239899,45516,1.1088503083946433,258,1082744
70,17,0,5926,933,664,7.599380474464839,2.6780611615449716,243064,58882,1.2252614315085846,257,1070412
63,24,0,5944,860,610,8.21267838678353,9.135745615450688,234139,56976,1.1673920512159484,226,1074867
70,98,43,2208,190,169,2.4214398918227493,4.250018286790596,452760,187947,2.0,167,1026687
69,28,21,2870,296,228,2.1860924702417015,3.7205999043871065,454418,201551,1.7769950439030635,136,1005027
70,125,56,2280,196,173,2.7136302136299526,4.722018037402231,450630,186569,2.0,177,1028649
68,98,46,5167,559,482,7.225854738967772,4.387179552516182,296165,175043,1.5806624067742046,432,1015030
71,17,7,4872,524,441,7.9261282656176695,6.715914489588221,323996,190139,2.0526524149313703,1251,1017746
71,19,9,4060,468,387,7.554390702544861,6.814926301235752,326693,223284,2.105044633224241,395,1007996
66,23,0,2393,125,74,8.489754356517489,23.720120169991123,92190,28966,1.483472099933204,424,1082667
66,18,0,2385,127,76,7.728793562977804,21.54939432424079,90687,26792,1.1427433864079721,457,1080717
66,20,0,2388,126,75,8.037896458798345,22.431144935639306,91297,27675,1.2811476681186618,443,1081509
108,32,1,3081,162,86,7.382223574768984,23.216932827105932,46294,21767,3.4396806074728796,201,1112689
70,21,13,3026,197,137,7.943998144779393,22.179518697342978,39153,22631,3.5206039473470394,328,1103693
68,12,4,4182,237,134,7.469997264990404,22.690496206819372,39703,21390,2.809924136387428,348,1096570
70,31,0,2267,201,83,9.22446555139014,19.736698327085207,980205,59487,3.826860646412558,200,1100658
70,24,0,3587,302,129,6.327805675449892,16.89908573882411,1046046,36780,2.6683757671779116,429,1096771
70,34,0,2292,211,82,9.768239296560731,20.552358944841096,970558,62474,4.053433040233639,169,1103166
68,54,9,3778,316,319,6.597776814415732,5.179880310533278,226270,103805,1.9326394909901676,154,1035297
68,36,19,5937,316,229,6.174564387645072,7.512838813106541,225046,76686,2.19714725772183,181,1019236
67,64,22,3292,330,312,6.868140680086867,9.500660475703556,219966,105493,2.236055100651507,147,1061891
68,13,2,3488,225,174,9.987019822291321,33.42697073265248,90693,92471,1.4695519791179328,190,1088349
68,13,2,3612,227,174,9.271871984095856,30.35665860620626,81296,91233,1.7631610622480356,193,1088515
68,13,2,3894,232,173,7.656094254781282,23.419712577712012,60066,88437,2.4265302179783594,202,1088888
108,13,1,4912,578,492,8.15977353767431,5.885229009302092,316230,189051,1.828409669767364,685,1012699
71,28,16,3875,531,365,6.780997440817254,5.699526871418829,360994,191293,1.6570076775482372,2020,1021790
71,29,19,3924,499,341,6.726938528228176,6.267145453604142,362870,191853,1.8191844153154695,2298,1024484
70,69,40,3331,329,217,7.23463597830845,14.11070746901408,564936,146001,1.2598596960966295,329,1090325
67,38,14,4196,346,204,6.875575868098067,9.748647754501736,604196,147411,1.4423070116761716,196,1084722
61,19,3,6511,566,381,11.751211731411573,21.068149546046456,616892,87272,2.4748923468642237,155,1095473
63,65,52,5133,516,274,9.343466243030958,22.149162110779685,1444804,73485,2.1317736807626972,576,1094939
108,7,0,3348,660,192,5.972036776649141,18.728882639579368,1279060,51010,3.848730750729603,141,1100121
69,7,0,3477,714,202,5.999691680200248,19.18306680271959,1303207,52048,3.9969807849843466,115,1101691
71,25,16,3107,380,285,6.5597549444499474,6.941298426970985,338073,261170,2.2369130349579245,177,1003128
67,34,19,4879,439,340,2.139307931100757,2.809441095024752,183114,435444,1.642768275596972,160,992542
69,16,9,3985,312,275,4.28912860503788,4.180669842291132,325390,331007,2.457706186266257,208,1001379
65,15,6,6384,1047,992,7.1643906028006725,11.494738364076916,821338,734034,1.5769442827546536,319,1099124
65,10,4,6565,1072,1007,5.190116001703942,3.5665979062136293,836312,734396,1.7631966036128357,242,1117811
69,7,2,6385,1129,1029,4.440885555230905,1.7605903701539367,858200,751633,2.0394096298460633,465,1117620
65,17,3,4727,674,663,9.944593593602416,5.917295562244188,383125,62901,2.7148645312008055,4161,1763643
71,10,0,3567,487,409,8.651989894534093,3.051989894534093,324685,59963,1.9053344561628787,7391,1841888
71,10,0,3570,487,409,8.642455427089484,3.0424554270894837,325208,60351,1.9063938414345019,7401,1841816
71,6,0,2524,196,642,7.252264163181683,4.3611901287412795,199108,122698,3.7865457080770377,926,1814549
71,7,0,3158,441,439,7.899859191457063,2.4203097787944614,237309,35936,3.2801126468343496,694,1764409
71,7,0,3211,461,422,7.9664891343068565,2.2737239045249154,240723,28706,3.2268086925545147,721,1760971
67,63,59,5941,383,177,5.251647538023656,9.268567197723012,163318,57657,6.787800814640216,561,1310405
68,85,98,5518,301,210,4.289522594204579,3.8298408647348596,148863,53899,5.477453835757754,882,1317220
108,323,57,5362,346,282,3.9971057938186267,2.612326597962692,174056,61869,4.802054432993782,1916,1347449
68,15,0,4401,466,364,8.71745815408731,7.813524067081682,277946,59201,2.828234413272779,207,1115290
68,13,0,4465,468,375,8.688072649097851,6.546080838720471,279215,61361,2.7895692751287515,215,1115988
64,10,0,4341,390,322,9.46153802932033,13.653006171617447,278189,69409,2.7326177530744316,256,1109446
108,27,1,3142,163,92,7.301989419585583,23.121415975697122,43317,20678,3.5543008291634535,227,1110742
108,12,1,3329,167,110,7.0581279828551,22.831104741494165,34268,17370,3.9026743102070003,306,1104824
108,32,1,3082,162,87,7.380965413241731,23.215435015763966,46247,21750,3.4414779810832408,202,1112659
68,75,72,3990,660,544,5.987127953010938,3.941835962122984,546249,262528,2.6622167893513105,206,1026892
68,182,191,4289,644,520,4.1268080874650535,1.6891671949975458,530025,305674,3.8363024465608127,557,1016695
108,92,78,5991,370,370,0.9154899101611371,0.5379237217822441,473893,289638,3.7482786043316585,129,1000920
62,27,2,4496,507,376,11.424473059066658,6.135637311619024,455381,120212,3.5071930576397667,349,1032103
62,28,2,4292,486,362,11.331876533639964,5.871075810399894,457225,120389,3.679733167130504,354,1034575
70,33,1,4630,624,504,8.329650679680316,4.039702305986181,444510,123218,3.7004921354159066,282,1041732
108,50,63,4088,467,364,3.975413457477239,3.1593384680364185,196343,78718,1.4652480744863432,229,975815
64,32,13,3362,404,250,5.888081650095595,7.856104978694336,231884,91806,1.2560077761995803,162,978119
71,41,34,3676,486,301,3.3977097529823985,4.217498689554709,238934,125747,1.0760422126855378,207,946367
64,85,46,3802,347,236,11.552423141169568,27.070567290265124,290330,50926,1.0,233,1099246
68,29,1,3739,448,240,8.12697520457629,16.96519952066996,267996,41204,2.7427012976351994,134,1110774
64,93,52,3828,333,243,12.336911201560621,29.588226646868975,291929,50829,1.0,241,1096935
0,12,6,1600,127,122,1.299243960823902,1.847353862883657,70916,45826,353.9649640933003,88,11
67,4,0,3751,392,335,3.9954106780103325,4.554152239065633,545478,662231,2.744557500716051,146,1005608
64,33,2,4089,467,401,9.304391626102463,17.2053238729675,344242,249755,4.46011716097031,576,1083550
63,18,10,3509,217,163,10.712275865749424,34.887724134250576,97523,83321,1.5676650277852202,186,1086000
70,228,103,2550,220,190,3.813094778332797,6.498076180383748,442618,181386,2.0,214,1036031
66,46,2,3133,283,148,9.699633428595499,27.554047418793083,185486,109202,4.881066083741768,168,1101949
0,8,7,1466,78,72,0.25737619692489455,0.25737619692489455,5964,28249,355.58192886162027,94,5
66,25,14,6063,667,396,6.010519186093298,3.029658034501898,660942,63148,1.6778668975621853,155,992635
64,39,24,4246,315,186,8.756221460039267,23.9130942731352,135964,35121,1.2720521082445335,542,1100697
63,68,76,4072,466,204,8.4557395080333,11.369175880184523,375086,60836,1.8,929,1024027
69,10,0,3291,484,403,9.564990879954763,3.9684917919592873,271577,21245,1.8315082080407126,6359,1847204
0,32,13,3897,393,324,5.906914979327295,2.0648812728198798,403053,39581,313.9349289358044,72,26
70,26,3,4391,214,159,8.418974086522187,20.418690412942652,44018,25042,1.557875652484151,693,1103955
64,18,0,3537,232,169,10.905923055940141,32.39721145977553,201000,28918,1.1588845839102118,141,1079054
0,3,1,1227,139,129,0.5949130734721625,0.6305215591670247,207721,89946,126.53412728542293,89,10
64,60,2,4028,158,119,11.451137582493917,33.695482724882716,168679,64603,2.380362704203718,152,1092981
0,29,23,3712,290,185,1.8535636430380031,2.4302502808113786,227762,50395,518.334605138494,78,21
67,30,0,5242,388,249,8.519399319867558,19.494771828171064,893150,33095,3.2,194,1078988
63,61,26,4249,247,195,10.337683764684291,28.69025719780404,124753,48265,1.5693014759377917,302,1091378
66,10,0,3052,276,261,8.054882827462635,18.6794327614795,330341,127628,1.6974722588795192,124,1104667
0,18,14,1753,435,212,0.894108115374512,1.2893946076741214,610805,549290,541.6314623805538,89,10
56,11,2,4192,458,421,6.228992056847808,10.976217474934822,580689,509396,4.736806354521754,171,1006626
68,28,16,4180,458,179,10.100616041507577,14.061088238211802,143991,37333,1.0562114974057764,475,1065710
68,19,12,3114,305,142,6.96434906739474,20.85912937080451,175841,30094,1.4706519522509391,118,1114164
0,5,2,1896,168,148,0.694116903743693,1.84705634581231,18895,26697,554.6471827093845,91,8
64,37,23,3505,439,269,4.74620560002612,6.387978628605012,232420,107191,1.1472576761929638,176,964394
69,27,21,6281,422,202,4.46284308015791,4.765235112381213,454947,39413,2.65960903730438,417,996494
67,16,0,2964,156,90,9.520333793374657,23.668054100313135,90634,29944,1.3383300670740934,446,1083786
66,21,13,4536,342,227,3.3651852055044063,8.488518530525331,262358,214595,5.0940740722268725,1490,1610843
56,56,13,4701,375,179,12.858501118401643,29.640191448482106,400467,36066,2.4869017234934203,178,1099790
0,17,11,1216,409,157,0.6289303507489324,1.7233705938915709,736711,638768,329.363714684715,92,7
0,15,4,1780,132,85,2.7542749382562715,7.617623641920246,136566,28569,462.1176657381584,90,8
0,17,8,1438,120,98,1.9810149313251748,2.6454923349440556,210771,73773,226.94566193996502,87,12
0,19,14,3562,388,231,0.9149976001906808,1.012505999523298,139223,91097,243.8881179508997,82,17
68,55,28,5028,395,260,8.15890866086123,10.088649381367055,274186,131049,9.537285207443592,665,1317168
0,29,11,3731,362,293,8.145329194031007,7.389265263925127,221424,54859,346.6848522460484,71,28
0,21,16,3394,241,143,0.8881588461689347,2.6830674318080256,407548,177456,1891.7592752437804,81,18
65,20,0,3539,307,139,7.292665915218723,13.790129573638822,249669,32385,1.0543910611782348,168,1086887
61,26,2,3465,260,197,12.869489638485447,24.875289848348103,354936,39167,1.3273213363454912,253,1076261
99,75,67,6261,582,425,7.7311485085313745,6.751651104146518,765406,121006,3.2,157,1082188
64,12,0,5367,611,549,8.604037804408733,3.041601749208173,444355,31325,4.173414913674723,642,1711021
0,45,57,2399,378,216,0.4737830832199701,1.7508112778533533,183137,73410,145.89325375170046,87,12
0,34,19,2402,202,171,0.4545020311835038,0.9635060935505113,108683,84241,226.74396977083117,85,13
0,92,105,2653,327,306,0.5696295935880074,0.6180951917560094,400561,267277,708.9481528335591,84,15
